percent,450nm,475nm,515nm,550nm,555nm,600nm,640nm,690nm,group,species
2,0.0142491515486505,0.0205737643990629,0.0184495783050183,0.0223207445241688,0.0219771854603907,0.0216298457222323,0.019451151007183,0.0264488789659149,chlorophyte,SP012-ORA2
2,0.0154421319431757,0.0220881088932883,0.0181697345851452,0.0237686971835802,0.0231655585592148,0.0213918766787183,0.0204916616448999,0.027389367044016,chlorophyte,SP012-ORA2
2,0.0151071165502727,0.0205177215823363,0.0200224646596931,0.0227612038674547,0.0216288637342597,0.0220843075714904,0.0191392088179386,0.0266577998901053,chlorophyte,SP012-ORA2
2,0.0143328230543681,0.022003918454466,0.0183849920338842,0.022509489059002,0.0224048371050516,0.0230371835964652,0.0195551533646634,0.0263444348695224,chlorophyte,SP012-ORA2
2,0.0148977889098869,0.0208540256043391,0.0199146537599068,0.0220691405474987,0.0220563664126622,0.0214784043243552,0.0195898232209603,0.0267622767224628,chlorophyte,SP012-ORA2
2,0.0142909864263943,0.0211343653779784,0.0193326756646548,0.0229500315627443,0.0233241150611563,0.02119721684616,0.0197978676045125,0.0264488789659149,chlorophyte,SP012-ORA2
2,0.0155049598262108,0.0211343653779784,0.018578763362793,0.0226353385431852,0.0228643704491127,0.0229071924790084,0.0195551533646634,0.0269712631391063,chlorophyte,SP012-ORA2
2,0.0145629558001352,0.0206017869852693,0.0169221542985703,0.023894705248263,0.021898010777246,0.0213269858575024,0.0204916616448999,0.0263444348695224,chlorophyte,SP012-ORA2
2,0.0143746614327187,0.0215550224505191,0.0196128450612137,0.0219433622943928,0.0221513918320333,0.0220626618470611,0.0204569605084343,0.0272848246781269,chlorophyte,SP012-ORA2
2,0.0146048038081761,0.0212465232964451,0.0184926381366611,0.023894705248263,0.0221989079281199,0.0230805177242642,0.020838739254937,0.0274939203401539,chlorophyte,SP012-ORA2
4,0.0437117402127116,0.0467786166363015,0.0396862336726023,0.0500028488754016,0.0447851635875202,0.0445655266698365,0.0433770800724993,0.0614171050971441,chlorophyte,SP012-ORA2
4,0.0439056409576827,0.0484196367399879,0.0410506404774327,0.0505203802622924,0.0461307424298881,0.0452077376692877,0.0436966766732913,0.0628242601704884,chlorophyte,SP012-ORA2
4,0.044487568879703,0.0476419757321768,0.0404782432181172,0.0509734400415705,0.0455631088788574,0.0442999047810313,0.0447627369711206,0.0623910784439832,chlorophyte,SP012-ORA2
4,0.0451992743068436,0.047843533486354,0.0403902111743964,0.0511676713716947,0.0449795931803168,0.045429285402653,0.0434836009240567,0.0612007953407307,chlorophyte,SP012-ORA2
4,0.0440349290116465,0.047123870833131,0.0404562344806475,0.0510381796266124,0.0444450027367539,0.0456065589361786,0.0449760854767123,0.0621745579278186,chlorophyte,SP012-ORA2
4,0.0433240514788288,0.0469800004313406,0.0408965012894409,0.0495502285191567,0.0460334109349617,0.044831219132376,0.0431285755360126,0.0610926580062105,chlorophyte,SP012-ORA2
4,0.0444660099537678,0.0480739349619425,0.0398841772593265,0.0502615810890054,0.0453199359573956,0.0445876650123398,0.042951110096941,0.0613089443701985,chlorophyte,SP012-ORA2
4,0.0448757090463009,0.0453126146777825,0.0403241922269346,0.0485164363485185,0.045871212825836,0.0439458519792093,0.0448338480822616,0.0600119273271534,chlorophyte,SP012-ORA2
4,0.044811008555633,0.0467498508330864,0.0401041605414843,0.0509087046474713,0.0449795931803168,0.045916863258548,0.0433770800724993,0.0619580842826393,chlorophyte,SP012-ORA2
4,0.0436901980061426,0.0472965426420094,0.0401261615315297,0.0492916802661491,0.0462118592462599,0.0432823406530578,0.0422770285075474,0.0603360239107713,chlorophyte,SP012-ORA2
6,0.0458251308334824,0.0535905927538363,0.0448234389161262,0.0581200401050419,0.046357886099235,0.0475808494431463,0.0496455765754138,0.0732773170225778,chlorophyte,SP012-ORA2
6,0.0473158143393379,0.0545468235390911,0.0463719747533998,0.0583808813194325,0.0463903394070411,0.0475364405258285,0.0508968503564618,0.0731678659197487,chlorophyte,SP012-ORA2
6,0.0466242065398281,0.053532668750113,0.0437408888529335,0.0565564200066761,0.0448175658945674,0.0480694777400041,0.050861077940568,0.0737152412686831,chlorophyte,SP012-ORA2
6,0.0470780202030854,0.054198997448628,0.0445803154413573,0.0579244538345744,0.0466824665818145,0.0472700284291436,0.0504676658005176,0.073934275329355,chlorophyte,SP012-ORA2
6,0.0457387825042689,0.053503708006399,0.0452656330907904,0.0576637316326021,0.0459360889125333,0.0477585048365652,0.0506822350535671,0.0734962551734249,chlorophyte,SP012-ORA2
6,0.0470131770694103,0.0535616303325759,0.0455752853979627,0.0583808813194325,0.0479005825508873,0.0474032256055604,0.0499671831818415,0.0747012725728948,chlorophyte,SP012-ORA2
6,0.0460842205663421,0.054198997448628,0.0449560766384888,0.0591638134400681,0.046374112621486,0.0486694844247453,0.0493955095918834,0.0748108916467235,chlorophyte,SP012-ORA2
6,0.0448972768068133,0.0531851951690869,0.046172742902209,0.0591638134400681,0.0469584428496072,0.0458946954705597,0.0503246452053082,0.0722926880934031,chlorophyte,SP012-ORA2
6,0.0474022989559407,0.0529246691946211,0.0456195292701935,0.0564913221971944,0.0449795931803168,0.0458946954705597,0.0502531425775561,0.0741533573764576,chlorophyte,SP012-ORA2
6,0.0459978498632308,0.0531272946421759,0.0458850336193869,0.0592290854612394,0.047673088237264,0.0490696889790787,0.0509326240520674,0.0730584267951525,chlorophyte,SP012-ORA2
8,0.052909446129882,0.0585264369305999,0.0481446712667213,0.0604047109640245,0.0500969374860901,0.050583019930644,0.0527587815732602,0.0737152412686831,chlorophyte,SP012-ORA2
8,0.0528877048725843,0.0599828044255763,0.0465491030611805,0.0587070285451798,0.0499340789934742,0.0491141660400419,0.0535834351758646,0.0750301658499921,chlorophyte,SP012-ORA2
8,0.0544760601712162,0.0586719782718749,0.0491653965140002,0.0609930424076984,0.0496410005277586,0.0503157950593258,0.0543369741533369,0.0751398209847037,chlorophyte,SP012-ORA2
8,0.0544760601712162,0.058235417779486,0.0484995879759326,0.0608622721708178,0.049624720909027,0.0506943847060806,0.0528663065281138,0.074262916401492,chlorophyte,SP012-ORA2
8,0.0543454152204577,0.0600119534206667,0.0493874312411436,0.0610584339395183,0.0513681448151501,0.0502935295430434,0.0524362760609957,0.0733867801062622,chlorophyte,SP012-ORA2
8,0.0537794842489299,0.0571303167538569,0.0489434110753335,0.0612546341952078,0.0505856721617683,0.0499596062755065,0.0541575086012677,0.0732773170225778,chlorophyte,SP012-ORA2
8,0.0512150459330396,0.0574210144303225,0.048588336838896,0.0611892298327136,0.049787529023743,0.051162252241267,0.0543369741533369,0.0748108916467235,chlorophyte,SP012-ORA2
8,0.052018441952758,0.0600411032654459,0.0468591531146012,0.0586417905897143,0.0498363766273707,0.05013768480861,0.0538345517490842,0.0728395844701734,chlorophyte,SP012-ORA2
8,0.0543454152204577,0.0584973312040462,0.0479007390786597,0.0606007829884426,0.0509931336011811,0.0516972261740473,0.0526154329491617,0.073934275329355,chlorophyte,SP012-ORA2
8,0.0539318187758449,0.0583518152770713,0.0477898804786902,0.0612546341952078,0.0499015104774557,0.0518533141633935,0.0534758330882802,0.0743724874310213,chlorophyte,SP012-ORA2
10,0.0576385146885461,0.0627849896270685,0.0509875382563237,0.0647928373360121,0.0543078823560749,0.0559873520730239,0.0565290512147488,0.0790954354161556,chlorophyte,SP012-ORA2
10,0.0590812955705854,0.063048097517438,0.0516550059089241,0.0650554251403177,0.0541116307609009,0.0563680954230137,0.0566369823547864,0.0790954354161556,chlorophyte,SP012-ORA2
10,0.0583159252580178,0.0628726845656654,0.0514547188301092,0.0653180819150892,0.0538663704158166,0.0569058623588264,0.056205327671825,0.0798664030186368,chlorophyte,SP012-ORA2
10,0.0587313393115458,0.062668075003839,0.051766293844314,0.0655151197798363,0.055928429276888,0.0570179335465621,0.0563132238757816,0.0797562283917419,chlorophyte,SP012-ORA2
10,0.0592781997991928,0.0638378367982868,0.0505872714064167,0.0649241226191205,0.0558629016979448,0.0570851822884755,0.057068823443979,0.0788752680880977,chlorophyte,SP012-ORA2
10,0.0584252280158353,0.0629311521308001,0.0519889068770001,0.0657121964761549,0.0546841389347797,0.0564128982904047,0.0567089429204274,0.0806379654708016,chlorophyte,SP012-ORA2
10,0.0572672262040518,0.0631942984855487,0.0520334354309427,0.0644646995151843,0.0539808177579019,0.055897786466157,0.0568888669929543,0.0790954354161556,chlorophyte,SP012-ORA2
10,0.057594826534582,0.0628726845656654,0.0508763369484816,0.0657121964761549,0.0558465204741031,0.0559649599192336,0.0574288335281495,0.0793156512285408,chlorophyte,SP012-ORA2
10,0.0581410656916613,0.0641597613243992,0.0509875382563237,0.066237924292693,0.0555517043225943,0.056099320363721,0.0563851611465125,0.0787652025990205,chlorophyte,SP012-ORA2
10,0.0580536473730968,0.0643061249211067,0.0523229193721727,0.0646615692864669,0.0559448118425618,0.0571972735757371,0.0572848139412369,0.0792055372604729,chlorophyte,SP012-ORA2
12,0.0654675878912382,0.071681244662141,0.0577495229814637,0.0750852023900261,0.062305100513515,0.0637652939480496,0.0641850056947825,0.0948525301830512,chlorophyte,SP012-ORA2
12,0.0654675878912382,0.073304597684627,0.0591163933976278,0.0766116669306607,0.0631793057434947,0.0646909795294305,0.0658176591186679,0.096531603729154,chlorophyte,SP012-ORA2
12,0.0663486258108307,0.0728616036282692,0.0591163933976278,0.0750852023900261,0.0635754237918512,0.0649168865470632,0.0652005656094213,0.0948525301830512,chlorophyte,SP012-ORA2
12,0.0660842329214593,0.0712389689992578,0.0582422772638376,0.0746210883422455,0.061958928594491,0.063584772239824,0.0652368546882271,0.0948525301830512,chlorophyte,SP012-ORA2
12,0.0652474496435301,0.072950186741433,0.0585559746380742,0.0759477003701816,0.0622556400447844,0.0648039266589992,0.0637863177353143,0.0954119081693325,chlorophyte,SP012-ORA2
12,0.0650053535301911,0.0717402295325388,0.0573913086759273,0.0766116669306607,0.0631463029877617,0.0642393185384864,0.065708732589504,0.0953000075369773,chlorophyte,SP012-ORA2
12,0.0657978861535691,0.0732750586413945,0.058959444484177,0.0762132340945247,0.0638395896895702,0.063990991919983,0.0640762568501317,0.0960835750478245,chlorophyte,SP012-ORA2
12,0.0668776213928289,0.0724188057287523,0.0593406488704013,0.0752841743687956,0.0625359483857929,0.0644877068384164,0.0658539705985461,0.0951881194249725,chlorophyte,SP012-ORA2
12,0.0653134860296029,0.0712684479586526,0.0574136933111147,0.0750852023900261,0.062074305919678,0.064397376681632,0.0639312767846369,0.0960835750478245,chlorophyte,SP012-ORA2
12,0.0661503245906284,0.0731273765121405,0.0588249364471189,0.0760804584188333,0.061860044338432,0.0633366080892459,0.0650554224617374,0.094628866572188,chlorophyte,SP012-ORA2
14,0.0562632538817363,0.0682954529069969,0.053370214883195,0.071048001764382,0.0528859301196204,0.0543093304019724,0.0616506089725351,0.0903887352474194,chlorophyte,SP012-ORA2
14,0.0563286996217874,0.0681191171632848,0.0539723491327188,0.0719070231936223,0.0526899573592068,0.0549578316043013,0.0624102537846988,0.0902773952706858,chlorophyte,SP012-ORA2
14,0.0568524197926199,0.0685012172487626,0.0549320528141946,0.0709159100925696,0.0534577367991986,0.054152858616869,0.0619761003770111,0.0909456211558916,chlorophyte,SP012-ORA2
14,0.0565687039866552,0.0693246982670052,0.0543070248908155,0.0719731323398468,0.0542261061774303,0.0538623330988633,0.061722931240593,0.0901660676891626,chlorophyte,SP012-ORA2
14,0.0569179041036937,0.0679721944590551,0.0547311083746559,0.0717087219734201,0.0524776968658023,0.0540858067745944,0.0619399294331264,0.0911684623824405,chlorophyte,SP012-ORA2
14,0.0568524197926199,0.0678546718358148,0.0548427391893417,0.0715765430029018,0.053000265301497,0.0543763972340958,0.0616506089725351,0.0911684623824405,chlorophyte,SP012-ORA2
14,0.0572672262040518,0.0691775983417609,0.0531918743414588,0.0709819537474496,0.053163623955785,0.055226299993761,0.0613975222166604,0.0907228295764919,chlorophyte,SP012-ORA2
14,0.0574419330246136,0.0697955634905371,0.0545302043056726,0.0721714860050811,0.0535557936395589,0.0552039248748923,0.0618675914701317,0.0920603242029844,chlorophyte,SP012-ORA2
14,0.0564814230073073,0.0679134314209892,0.0543739734854779,0.0709159100925696,0.0528042701354171,0.0557858407373295,0.0616506089725351,0.0906114523975607,chlorophyte,SP012-ORA2
14,0.0576385146885461,0.0690011069893789,0.053258748317476,0.0709159100925696,0.0524450454038301,0.0544434685644807,0.0628083933921804,0.0919487979663218,chlorophyte,SP012-ORA2
